,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
38398,0.909,2019,0.557,['Carin Leon'],0.723,155803,0.48,0,2QwMXe5zbqymDZGYsMDVqZ,0.0,11,0.0705,-4.1,0,Me La Avente,78,2019-08-01,0.0326,144.533
38399,0.247,2019,0.22,['Trippie Redd'],0.638,143713,0.539,1,6uYgCE2OEulOw5zhHvZsHf,0.0,10,0.24100000000000002,-5.853,1,Love Me More,71,2019-11-22,0.0504,83.381
38400,0.8079999999999999,2019,0.102,"['Flipp Dinero', 'Lil Baby']",0.826,224916,0.635,1,0jBJIQuToUUOEx7JJkiPzm,0.0,5,0.245,-5.181,0,How I Move (feat. Lil Baby),70,2019-11-15,0.212,119.954
38401,0.574,2019,0.39899999999999997,"['Zedd', 'Kehlani']",0.693,210901,0.564,1,5aUSEPNd3m5xliFK4pn5mU,0.0,1,0.0409,-3.8569999999999998,0,Good Thing (with Kehlani),74,2019-09-27,0.0378,185.91299999999998
38402,0.131,2019,0.325,"['YG', 'Tyga', 'Jon Z']",0.88,299227,0.67,1,1kK6DwzyXJSp58u5HYWwuD,4.17e-06,2,0.0662,-5.1770000000000005,1,"Go Loko (feat. Tyga, Jon Z)",73,2019-05-24,0.0468,101.008
38403,0.6509999999999999,2019,0.0771,"['Sam Feldt', 'RANI']",0.59,174444,0.642,0,0qc4QlcCxVTGyShurEv1UU,0.0,7,0.105,-3.87,1,Post Malone (feat. RANI),78,2019-05-24,0.122,107.35600000000001
38404,0.247,2019,0.32,['NF'],0.8170000000000001,196800,0.8140000000000001,0,5rLyYxZNzca00ENADO9m54,0.0,2,0.152,-3.985,1,When I Grow Up,73,2019-07-26,0.185,109.994
38405,0.8109999999999999,2019,0.0669,['Blanco Brown'],0.847,200594,0.6779999999999999,0,2KKijf6Ett4kmVNJze2roh,0.0,9,0.27399999999999997,-8.635,1,The Git Up,73,2019-10-10,0.109,97.984
38406,0.507,2019,0.0578,['Lil Nas X'],0.907,113000,0.53,0,0F7FA14euOIX8KcbEturGH,2.23e-06,1,0.10099999999999999,-6.112,1,Old Town Road,79,2019-06-21,0.127,135.998
38407,0.5770000000000001,2019,0.14400000000000002,"['Jhay Cortez', 'J Balvin', 'Bad Bunny']",0.794,307547,0.79,0,7rknFhrVDyxzTJkPSf7LoW,0.0,10,0.0893,-3.855,0,No Me Conoce - Remix,77,2019-05-17,0.0599,91.984
38408,0.0358,2019,0.007390000000000002,['Brain Timbre'],0.11599999999999999,152811,0.8240000000000001,0,6XOdosD9300UayFoY52NJE,0.937,5,0.7859999999999999,-20.194000000000006,1,Open Window Thunder Sounds,72,2019-10-07,0.0697,71.95
38409,0.23399999999999999,2019,0.29600000000000004,['Mabel'],0.674,178480,0.8809999999999999,0,5WHTFyqSii0lmT9R21abT8,3.01e-06,9,0.0793,-2.853,1,Don't Call Me Up,81,2019-01-18,0.147,98.994
38410,0.4370000000000001,2019,0.882,['Ben Platt'],0.45799999999999996,249427,0.13699999999999998,0,6hYvw3LLTViP2mT4MpDNmT,0.0,8,0.15,-14.083,1,Grow As We Go,72,2019-03-29,0.0355,80.824
38411,0.313,2019,0.0244,['Panic! At The Disco'],0.456,189132,0.828,0,421eObjg0DTm2qajJl5OJm,0.0,1,0.21,-6.225,1,Into the Unknown - Panic! At The Disco Version,73,2019-11-15,0.077,116.719
38412,0.462,2019,0.698,['Billie Eilish'],0.735,173202,0.235,0,6X29iaaazwho3ab7GNue5r,0.00604,3,0.107,-13.239,1,8,75,2019-03-29,0.315,62.44600000000001
38413,0.19,2019,0.20800000000000002,['Doja Cat'],0.7490000000000001,226987,0.46299999999999997,1,60ynsPSSKe6O3sfwRnIBRf,0.0371,11,0.337,-8.433,1,Streets,73,2019-11-07,0.0828,90.02799999999998
38414,0.546,2019,0.489,['FLETCHER'],0.442,183428,0.579,1,1Pj5oOFzLYELyyeh1IYRK0,1.04e-06,5,0.126,-6.484,1,Undrunk,71,2019-08-16,0.145,83.336
38415,0.19699999999999998,2019,0.92,['Labrinth'],0.563,202536,0.45899999999999996,0,6potEImiklXkwD9qFzpu15,0.7240000000000001,4,0.11,-7.7810000000000015,0,Forever,76,2019-10-04,0.0292,79.983
38416,0.5379999999999999,2019,0.0188,['Halsey'],0.611,231999,0.622,1,340UVheS8z3ncW9TTUhAbc,0.0,9,0.359,-5.075,0,Nightmare,73,2019-05-17,0.0734,146.11
38417,0.431,2019,0.00881,"['Tyler, The Creator']",0.826,212013,0.579,1,4f8Mh5wuWHOsfXtzjrJB3t,0.0,8,0.129,-8.241,0,I THINK,72,2019-05-17,0.0801,121.075
38418,0.604,2019,0.085,['Lil Darkie'],0.457,632625,0.965,1,68Y3zzmt2XxzheQVGbbJt4,0.0,1,0.6970000000000001,0.457,1,GENOCIDE,70,2019-05-20,0.486,170.122
38419,0.231,2019,0.452,['Roddy Ricch'],0.828,167558,0.5429999999999999,1,3aBL75wBGHJnskegE9jyhb,0.0,2,0.15,-7.678,0,Boom Boom Room,70,2019-12-06,0.0865,125.98899999999999
38420,0.341,2020,0.114,['BTS'],0.5820000000000001,204800,0.693,0,3ndCsZfq8OVwwkz9mmZvUz,0.0,6,0.13,-5.048,1,Stay,83,2020-11-20,0.0465,125.904
38421,0.522,2020,0.006670000000000001,['WhoHeem'],0.8390000000000001,159955,0.6829999999999999,1,6fMzgFFGzWCwiHMzDzNpp5,0.0,10,0.24100000000000002,-9.232000000000001,0,Lets Link,74,2020-08-20,0.165,120.00299999999999
38422,0.8370000000000001,2020,0.321,['Drake'],0.8340000000000001,247059,0.45399999999999996,1,127QTOFJsJQp5LbJbu3A1y,6.15e-06,1,0.114,-9.75,0,Toosie Slide,84,2020-04-03,0.201,81.618
38423,0.0384,2020,0.0263,"['Trippie Redd', 'PARTYNEXTDOOR']",0.474,283270,0.6809999999999999,0,3WnTQDd9A3bpBfzCziElU9,4.2700000000000015e-05,4,0.0972,-3.4730000000000003,0,Excitement,79,2020-05-15,0.038,121.96
38424,0.27399999999999997,2020,0.0185,['Moneybagg Yo'],0.929,155168,0.667,1,3sKz6Sd72K0ofPWcJPPk6H,0.0,8,0.1,-6.789,0,Said Sum,76,2020-09-18,0.353,126.99799999999999
38425,0.35700000000000004,2020,0.0375,['BLACKPINK'],0.812,180947,0.8,0,4SFknyjLcyTLJFPKD2m96o,0.00011200000000000001,11,0.0638,-4.282,1,How You Like That,85,2020-10-02,0.077,130.036
38426,0.963,2020,0.0907,"['Lele Pons', 'Guaynaa']",0.905,155825,0.6859999999999999,0,11EnQRgRMJwMAesfkB5pnu,0.0,0,0.266,-3.1519999999999997,1,Se Te Nota (with Guaynaa),92,2020-09-02,0.0664,103.01299999999999
38427,0.68,2020,0.26899999999999996,"['Jay Wheeler', 'DJ Nelson', 'Myke Towers']",0.845,219048,0.677,0,4HYDUMY0xSpeBr0AMY9cUz,0.000917,11,0.10800000000000001,-4.798,0,La Curiosidad,92,2020-06-12,0.136,90.01299999999998
38428,0.682,2020,0.133,"['Future', 'Lil Uzi Vert']",0.83,186847,0.735,1,3h1LpNOGh1NgKVQPetS2Ed,0.0,5,0.21600000000000005,-5.23,1,Bankroll,70,2020-11-13,0.301,139.93200000000002
38429,0.29600000000000004,2020,0.0693,"['The Kid LAROI', 'Machine Gun Kelly']",0.721,144860,0.632,1,0DYNL4xbYWgNzppUamtyR4,0.0,5,0.29100000000000004,-6.695,0,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",80,2020-11-06,0.0358,92.057
38430,0.578,2020,0.0154,"['Future', 'Lil Uzi Vert']",0.898,184737,0.6409999999999999,1,5qk0TivMEVkujTu7xJLKu7,0.0,11,0.665,-7.672999999999999,0,Off Dat,70,2020-11-13,0.297,151.937
38431,0.263,2020,0.0172,"['Marshmello', 'Demi Lovato']",0.743,159863,0.8370000000000001,0,0zzVTGyRrWpQu8Fr28NRAv,0.0,1,0.0743,-5.025,0,OK Not To Be OK,84,2020-09-10,0.0649,103.072
38432,0.529,2020,0.00405,"['Future', 'Lil Uzi Vert']",0.615,243936,0.584,1,7JwmlNz8ic9ATnLn7DyAKx,0.0,1,0.114,-5.638,1,I Don’t Wanna Break Up,70,2020-11-13,0.235,162.16899999999995
38433,0.59,2020,0.0391,['Lil Uzi Vert'],0.494,261781,0.743,1,2N7KguJOBZtV2Px3T1z5sB,0.0,7,0.068,-6.716,0,Lullaby,70,2020-11-13,0.441,160.084
38434,0.4970000000000001,2020,0.345,['Justin Bieber'],0.677,208520,0.506,0,4yxi9Jex4hlWmcPHUPPMNG,0.0,9,0.11800000000000001,-6.652,0,Yummy,6,2020-11-23,0.0964,145.843
38435,0.838,2020,0.212,['KAROL G'],0.863,178947,0.6659999999999999,1,7vrJn5hDSXRmdXoR30KgF1,0.000493,1,0.10300000000000001,-4.158,0,BICHOTA,91,2020-10-23,0.152,163.908
38436,0.523,2020,0.183,"['Future', 'Lil Uzi Vert']",0.862,222295,0.624,1,5iHaOaMTQA3f24kD4oTR2x,0.0,8,0.195,-5.348,1,Moment of Clarity,70,2020-11-13,0.147,122.029
38437,0.515,2020,0.48,['Anuel AA'],0.6940000000000001,212312,0.7959999999999999,1,6yVkakCN460KOVol9ZazjH,0.000384,6,0.10800000000000001,-4.164,1,Reggaetonera,83,2020-05-29,0.0565,93.064
38438,0.532,2020,0.17,['Juice WRLD'],0.654,186749,0.452,1,7d94IqWX2UmSKMGUYSGFJG,0.0,7,0.114,-6.36,1,Bad Energy,78,2020-07-10,0.0439,138.034
38439,0.39399999999999996,2020,0.29100000000000004,"['Juice WRLD', 'Trippie Redd']",0.66,180129,0.76,1,5JAYDuLRkODlVt6dgoalKk,0.0,2,0.632,-5.726,1,Tell Me U Luv Me (with Trippie Redd),78,2020-07-10,0.0787,127.984
38440,0.568,2020,0.608,"['Sista Prod', 'Subvrbs']",0.768,154599,0.33899999999999997,0,0qUcpOOna3kkrwfqky85e1,0.000956,0,0.261,-13.169,1,Eyes Blue Like The Atlantic (feat. Subvrbs),83,2020-07-20,0.777,76.229
38441,0.645,2020,0.268,"['NLE Choppa', 'Roddy Ricch']",0.867,173288,0.7440000000000001,1,4cSSL3YafYjM3yjgFO1vJg,0.0,2,0.0713,-5.171,1,Walk Em Down (feat. Roddy Ricch),79,2020-03-19,0.22699999999999998,84.005
38442,0.86,2020,0.317,"['Justin Bieber', 'Quavo']",0.8109999999999999,212869,0.5529999999999999,0,364dI1bYnvamSnBJ8JcNzN,0.0,9,0.105,-6.644,1,Intentions,83,2020-02-07,0.0552,148.014
38443,0.457,2020,0.00728,"['The Kid LAROI', 'Lil Tecca']",0.6859999999999999,172005,0.703,1,7gVwgc8b3XnO87TpmXXFA5,0.0,6,0.0946,-6.141,0,Diva (feat. Lil Tecca),80,2020-01-31,0.0606,144.90200000000004
38444,0.46299999999999997,2020,0.109,['The Kid LAROI'],0.6,195268,0.723,1,3jlxX3VXPiY3lvBBbppQD3,0.0,6,0.16699999999999998,-4.928,0,TELL ME WHY,78,2020-07-24,0.158,149.881
38445,0.8240000000000001,2020,0.402,['Bad Bunny'],0.9,170972,0.603,0,41wtwzCZkXwpnakmwJ239F,4.81e-06,2,0.134,-5.313,1,Si Veo a Tu Mamá,84,2020-02-28,0.0646,129.928
38446,0.297,2020,0.125,"['Mike WiLL Made-It', 'Nicki Minaj', 'YoungBoy Never Broke Again']",0.755,171165,0.81,1,5iZ5wjTTxSIv8Cfrhj6Jla,0.0,10,0.382,-4.061,0,What That Speed Bout!?,78,2020-11-06,0.235,101.93
38447,0.782,2020,0.18899999999999997,['DaBaby'],0.7509999999999999,126859,0.6779999999999999,1,6Et7bBOxtMxcCa7MyjKpr3,0.0,1,0.51,-5.956,0,Brother’s Keeper,69,2020-11-20,0.35700000000000004,154.89600000000004
38448,0.33399999999999996,2020,0.038,"['The Kid LAROI', 'Lil Mosey']",0.389,183567,0.768,1,1EWkw4Fa6IlnsAihLUlFFM,0.0,1,0.11900000000000001,-4.765,1,WRONG (feat. Lil Mosey),80,2020-07-24,0.256,90.146
38449,0.444,2020,0.268,"['Lil Durk', 'Lil Baby', 'Polo G']",0.8370000000000001,169532,0.48200000000000004,1,2h4cmbyb6S7e8igDZIITJU,0.0,8,0.0991,-8.607999999999999,0,3 Headed Goat (feat. Lil Baby & Polo G),77,2020-05-08,0.365,143.01
38450,0.134,2020,0.00301,"['Future', 'Lil Uzi Vert']",0.8009999999999999,280666,0.596,1,76MjtLfZoTNc3BDqUVjuRH,0.0,1,0.162,-4.72,1,Patek,77,2020-07-30,0.0534,120.02799999999999
38451,0.0978,2020,0.556,['Selena Gomez'],0.488,206459,0.34299999999999997,0,4l0Mvzj72xxOpRrp6h8nHi,0.0,4,0.21,-8.985,1,Lose You To Love Me,84,2020-01-10,0.0436,102.819
38452,0.503,2020,0.18,"['Manuel Turizo', 'Rauw Alejandro', 'Myke Towers']",0.736,216107,0.632,0,7ndTONDDRFGiPnnhOzOXxq,0.0,11,0.349,-4.939,0,La Nota,92,2020-10-08,0.0648,92.03
38453,0.667,2020,0.777,['Pink Sweat$'],0.813,170345,0.415,0,0ri0Han4IRJhzvERHOZTMr,0.0,0,0.131,-5.926,1,At My Worst,85,2020-07-17,0.0349,91.921
38454,0.49,2020,0.0236,['Lil Uzi Vert'],0.775,234627,0.72,1,3kW4z2pIj5VY5fLjBrMRL5,0.0,11,0.114,-5.353,0,P2,79,2020-03-06,0.193,155.086
38455,0.511,2020,0.00399,"['DaBaby', 'NoCap', 'Polo G']",0.892,154315,0.45799999999999996,1,49oXk8rg7uaqkbDSEVblMx,0.0,11,0.209,-9.37,1,Handgun (feat. NoCap & Polo G),67,2020-11-20,0.4,139.952
38456,0.23199999999999998,2020,0.627,['Madison Beer'],0.37799999999999995,223270,0.461,0,4PV0uE5pZSh44E3NqNNDEH,0.0,9,0.386,-6.202000000000001,1,Selfish,81,2020-02-14,0.0275,75.363
38457,0.486,2020,0.5379999999999999,['Juice WRLD'],0.6609999999999999,147548,0.665,1,7pbg3ABlAZv2NiIdKbBBFm,0.0,4,0.0981,-6.356,0,Up Up And Away,78,2020-07-10,0.053,75.059
38458,0.802,2020,0.14400000000000002,['Tory Lanez'],0.929,132024,0.7,1,4xqIYGwwZTEem9U8A42SPF,0.0,0,0.349,-5.595,0,Broke In A Minute,78,2020-04-10,0.0906,120.009
38459,0.435,2020,0.0689,"['MEDUZA', 'Dermot Kennedy']",0.632,167903,0.595,0,6ft4hAq6yde8jPZY2i5zLr,0.0,8,0.209,-7.644,0,Paradise (feat. Dermot Kennedy),86,2020-10-30,0.0401,124.11399999999999
38460,0.44799999999999995,2020,0.0798,['DaBaby'],0.91,172099,0.657,1,0lQ1lmYqurunIRdoVVVHM1,0.0,0,0.307,-8.488999999999999,0,Gucci Peacoat,67,2020-11-20,0.235,122.911
38461,0.304,2020,0.0946,"['Jhay Cortez', 'Bad Bunny']",0.807,227520,0.606,1,2tFwfmceQa1Y6nRPhYbEtC,0.0,3,0.11900000000000001,-8.871,0,CÓMO SE SIENTE - Remix,85,2020-05-09,0.08800000000000001,92.988
38462,0.7290000000000001,2020,0.00488,"['Joji', 'Diplo']",0.528,163906,0.7490000000000001,1,6Ed1q0X8oSKSm4IIhiQbYg,9.6e-05,7,0.0949,-7.5710000000000015,1,Daylight,80,2020-08-06,0.0479,163.94400000000005
38463,0.623,2020,0.00494,"['Kanye West', 'DaBaby', '2 Chainz']",0.733,191353,0.743,0,20m8ZHA6Jevqo1xnhQffQu,0.0,2,0.261,-5.045,1,Nah Nah Nah (feat. DaBaby & 2 Chainz) - Remix,74,2020-11-13,0.371,150.024
38464,0.124,2020,0.0104,['Trippie Redd'],0.735,101353,0.662,1,3v84EI4rMdsqJ95MxwIjQa,0.0,1,0.153,-7.862,1,Sleepy Hollow,77,2020-10-07,0.05,87.999
38465,0.634,2020,0.218,"['Tyla Yaweh', 'Post Malone']",0.457,224638,0.621,1,5QZKcQDp0tCcvMdyqEciBV,0.0,10,0.0944,-5.922999999999999,1,Tommy Lee (feat. Post Malone),80,2020-06-12,0.138,85.359
38466,0.725,2020,0.276,"['Future', 'Lil Uzi Vert']",0.872,196835,0.6990000000000001,1,669gYFBhezfYPXQP1hBMOX,0.0,1,0.10300000000000001,-6.1270000000000024,1,Heart In Pieces,68,2020-11-13,0.0487,138.929
38467,0.252,2020,0.0236,['The Weeknd'],0.537,198267,0.746,1,6bnF93Rx87YqUBLSgjiMU8,1.01e-06,10,0.156,-5.5070000000000014,0,Heartless,80,2020-03-20,0.15,170.062
38468,0.17,2020,0.00103,['CORPSE'],0.792,92856,0.8290000000000001,1,3pXVmZh293nWtqxildz9jf,0.0755,2,0.5820000000000001,-6.612,1,Miss YOU!,79,2020-03-06,0.256,93.044
38469,0.479,2020,0.0773,"['Future', 'Lil Uzi Vert']",0.9420000000000001,189147,0.5660000000000001,1,0anUgBvnA4u5LsHUeLRprc,0.0,11,0.11,-4.834,1,Tic Tac,67,2020-11-13,0.226,132.858
38470,0.19899999999999998,2020,0.00257,"['K/DA', 'Madison Beer', '(G)I-DLE', 'Lexie Liu', 'Jaira Burns', 'Seraphine', 'League of Legends']",0.66,217088,0.787,0,6juLaduD4STCUDWT0AYun4,0.0,1,0.32299999999999995,-4.592,0,MORE,85,2020-10-28,0.032,142.018
38471,0.669,2020,0.1,"['Blake Shelton', 'Gwen Stefani']",0.5379999999999999,170173,0.745,0,2DwbFtfC6sXBiVDPmju8Dd,0.0,8,0.063,-5.774,1,Happy Anywhere (feat. Gwen Stefani),76,2020-07-24,0.0387,165.755
38472,0.281,2020,0.000647,"['21 Savage', 'Metro Boomin']",0.635,201856,0.7929999999999999,1,3CDVMejYHnB1SkEEx0T1N4,0.747,10,0.113,-4.333,0,Many Men,77,2020-10-02,0.0322,77.594
38473,0.595,2020,0.0103,"['Miley Cyrus', 'Dua Lipa']",0.7809999999999999,169333,0.67,0,5JqZ3oqF00jkT81foAFvqg,0.0,3,0.0761,-3.912,0,Prisoner (feat. Dua Lipa),85,2020-11-20,0.0452,127.99
38474,0.213,2020,0.0135,['BRS Kash'],0.9,218182,0.521,1,31iqpzg1ZXLLgq0L5iIwLe,0.0,4,0.0951,-7.2860000000000005,0,Throat Baby (Go Baby),76,2020-07-24,0.147,132.007
38475,0.23399999999999999,2020,0.168,['Juice WRLD'],0.5670000000000001,176650,0.545,1,1YM6c2sxbf2Jacl9IFgn4I,0.0,1,0.11199999999999999,-6.6679999999999975,0,Titanic,77,2020-07-10,0.0448,174.146
38476,0.715,2020,0.6890000000000001,"['Future', 'Lil Uzi Vert']",0.66,210411,0.633,1,4Y4Xmm8OLUJSdR9OkaxV97,0.0,3,0.129,-5.782,0,Baby Sasuke,67,2020-11-13,0.149,145.995
38477,0.518,2020,0.445,"['Future', 'Lil Uzi Vert']",0.7809999999999999,216541,0.469,1,6vbe3GmRG30x2nraEvHudq,0.0,10,0.0921,-8.456,0,Because of You,67,2020-11-13,0.0549,132.989
38478,0.298,2020,0.0168,"['Moneybagg Yo', 'City Girls', 'DaBaby']",0.9129999999999999,177704,0.625,1,7HbnX1fxCAoPa7nRVFSEFW,0.0,10,0.125,-6.901,0,Said Sum (feat. City Girls & DaBaby) - Remix,78,2020-09-17,0.33399999999999996,126.915
38479,0.7170000000000001,2020,0.00285,['The Weeknd'],0.667,237520,0.7190000000000001,1,7szuecWAPwGoV1e5vGu8tl,8.1e-05,7,0.0736,-5.371,0,In Your Eyes,85,2020-03-20,0.0346,100.021
38480,0.361,2020,0.0673,"['G-Eazy', 'blackbear']",0.569,214363,0.865,1,3QGppKBPd9gHOgHJzRbVIw,0.0,4,0.312,-3.844,0,Hate The Way (feat. blackbear),80,2020-10-16,0.266,82.01100000000002
38481,0.887,2020,0.0374,"['BLACKPINK', 'Selena Gomez']",0.785,175813,0.7190000000000001,0,4JUPEh2DVSXFGExu4Uxevz,0.00010800000000000001,4,0.0519,-3.886,1,Ice Cream (with Selena Gomez),82,2020-10-02,0.354,159.953
38482,0.7020000000000001,2020,0.0382,"['DaBaby', 'Meek Mill']",0.703,178949,0.555,1,3y3lDeOb2c3FYCniav00EY,0.0,8,0.24600000000000002,-8.199,1,8 Figures (feat. Meek Mill),63,2020-11-20,0.382,177.205
38483,0.562,2020,0.168,"['Saweetie', 'Jhené Aiko']",0.865,189496,0.792,1,3MEruRteiUZXkStfTlZqRn,1.4599999999999999e-05,4,0.107,-4.207,1,Back to the Streets (feat. Jhené Aiko),77,2020-10-23,0.0677,101.985
38484,0.897,2020,0.0313,"['Migos', 'YoungBoy Never Broke Again']",0.852,195681,0.745,1,6mtjo5kIHKlboGE84lf1FJ,0.0,11,0.0824,-3.667,0,Need It,77,2020-05-22,0.171,148.007
38485,0.488,2020,0.81,['$NOT'],0.847,120000,0.44799999999999995,1,0j8ppsOOawdPCJnSTcXgOy,1.3500000000000001e-05,0,0.325,-10.14,1,GOSHA,78,2020-03-06,0.41600000000000004,79.975
38486,0.586,2020,0.0326,"['Bad Bunny', 'Daddy Yankee']",0.7440000000000001,206420,0.868,1,69vlMrzHwATKzupwNcUPyK,0.0,1,0.0822,-4.524,1,La Santa,84,2020-02-28,0.047,93.037
38487,0.545,2020,0.0118,['Megan Thee Stallion'],0.863,176750,0.633,1,1E3VQQWFQAPJkXfYHjqWoI,0.0,10,0.285,-5.002,0,Captain Hook,77,2020-03-06,0.287,163.99099999999999
38488,0.303,2020,0.23199999999999998,['The Kid LAROI'],0.7190000000000001,126521,0.598,0,3qgPpwtuRu5oP8EtFSj8HE,0.0,9,0.115,-6.254,1,SO DONE,80,2020-11-06,0.077,142.592
38489,0.769,2020,0.121,['TWICE'],0.657,205493,0.88,0,37ZtpRBkHcaq6hHy0X98zn,0.0,10,0.46299999999999997,-3.6719999999999997,0,I CAN'T STOP ME,86,2020-10-26,0.102,150.084
38490,0.307,2020,0.185,"['Octavian', 'Skepta']",0.866,161668,0.563,1,6Juv5N0dNU1imms9c9u1dA,0.0,11,0.0889,-6.9639999999999995,0,Papi Chulo,85,2020-03-13,0.10800000000000001,127.954
38491,0.377,2020,0.5539999999999999,"['Jhené Aiko', 'H.E.R.']",0.617,212867,0.525,1,63wx9vdskaXbYxyDx4oJCZ,1.1e-06,8,0.135,-10.425999999999998,0,B.S. (feat. H.E.R.),76,2020-03-06,0.12,135.781
38492,0.9059999999999999,2020,0.139,"['Ozuna', 'J Balvin', 'Chencho Corleone']",0.7140000000000001,230693,0.7609999999999999,0,5y7DaS3jAc9eZzcSOoUIwU,0.00035,5,0.24100000000000002,-4.596,0,Una Locura,91,2020-09-04,0.0427,168.02200000000005
38493,0.873,2020,0.0406,['Tame Impala'],0.621,237800,0.873,0,5hM5arv9KDbCHS0k9uqwjr,9.1e-06,5,0.0824,-3.0669999999999997,0,Borderline,80,2020-02-14,0.0369,97.96
38494,0.391,2020,0.0251,['DaBaby'],0.866,160056,0.514,1,7umhatV3DbNjBP6iyQw8ZX,0.0,4,0.0682,-8.697000000000001,1,Shanyah,60,2020-11-20,0.293,119.85
38495,0.324,2020,0.00839,['Jonas Brothers'],0.852,180645,0.698,0,4wNIkl5XGiAACjFBlDWuSd,1.03e-06,9,0.0773,-7.206,1,What A Man Gotta Do,82,2020-01-17,0.0629,113.039
38496,0.79,2020,0.218,"['DaBaby', 'Toosii']",0.81,183209,0.551,1,2d0hegjDVndvVHXzRhbJEA,0.0,6,0.11199999999999999,-8.671,0,Bidness (feat. Toosii),59,2020-11-20,0.306,138.997
38497,0.737,2020,0.0112,['BTS'],0.746,199054,0.765,0,4saklk6nie3yiGePpBwUoc,0.0,6,0.0936,-4.41,0,Dynamite,81,2020-11-20,0.0993,114.044
38498,0.305,2020,0.0301,['Pop Smoke'],0.772,135747,0.878,1,57BGVV6wcyhbn3hsjlqEZB,2.18e-06,2,0.251,-4.22,1,Element,80,2020-02-07,0.324,61.31100000000001
38499,0.762,2020,0.0647,['DaBaby'],0.8370000000000001,179095,0.524,1,7hnsZNApFDcPKrPNwedYpJ,0.0,11,0.06,-9.167,1,More Money More Problems,59,2020-11-20,0.34600000000000003,81.954
38500,0.544,2020,0.8640000000000001,['BTS'],0.703,179548,0.321,0,4GVwjLRT7oSsKby7Vy8EHr,0.0,4,0.9079999999999999,-13.135,1,Skit,79,2020-11-20,0.884,114.822
38501,0.382,2020,0.00657,['BLACKPINK'],0.695,199120,0.583,0,1XnpzbOGptRwfJhZgLbmSr,8.75e-05,9,0.10400000000000001,-6.575,0,Pretty Savage,83,2020-10-02,0.0423,152.001
38502,0.326,2020,0.149,"['Polo G', 'Mustard']",0.7759999999999999,204000,0.64,1,2iP3unJbxZvRuqyrS0ocZy,0.0,7,0.10099999999999999,-8.058,1,Heartless (feat. Mustard),76,2020-05-15,0.184,160.03799999999995
38503,0.737,2020,0.0111,"['Tyla Yaweh', 'DaBaby']",0.7959999999999999,141123,0.6829999999999999,1,341lTIxmhybbQsgydwJiFx,2.58e-06,10,0.126,-5.165,0,Stuntin' On You (feat. DaBaby),78,2020-07-17,0.27699999999999997,173.852
38504,0.289,2020,0.00998,"['NAV', 'Gunna']",0.917,151481,0.529,1,0bMyxvtbPa7HFemLjzw0xX,0.0,1,0.0884,-3.785,0,Young Wheezy (with Gunna),77,2020-11-06,0.10099999999999999,122.0
38505,0.8740000000000001,2020,0.3,"['Justin Bieber', 'Quavo']",0.8059999999999999,212867,0.546,0,4umIPjkehX1r7uhmGvXiSV,0.0,9,0.102,-6.6370000000000005,1,Intentions (feat. Quavo),82,2020-02-14,0.0575,147.986
38506,0.22899999999999998,2020,0.0109,"['Future', 'Lil Uzi Vert']",0.804,226286,0.6829999999999999,1,2z0LyXYmPgos95olIAQIO3,0.0,2,0.0693,-7.3439999999999985,1,Bust a Move,64,2020-11-13,0.055,140.035
38507,0.22699999999999998,2020,0.153,['Lil Tjay'],0.848,195649,0.457,1,3bAzFi7wGuOXJdgOYyFDSW,0.0,0,0.115,-10.118,1,Losses,78,2020-10-30,0.293,100.01799999999999
38508,0.152,2020,0.111,['Trippie Redd'],0.7290000000000001,152920,0.503,1,2PI3qpTqYowwMzOSQRuj73,0.0,0,0.12300000000000001,-8.229,1,Weeeeee,75,2020-10-30,0.081,134.92700000000002
38509,0.526,2020,0.10400000000000001,"['Future', 'Lil Uzi Vert']",0.89,193333,0.682,1,4V9K7DLPZNhCH77wLsAiNF,0.0,4,0.11599999999999999,-5.249,1,My Legacy,64,2020-11-13,0.32299999999999995,143.97899999999996
38510,0.344,2020,0.012,"[""Olivia O'Brien""]",0.425,189125,0.743,1,37ZKB38iNyKJ0xYEz9SJgk,0.0,11,0.7090000000000001,-5.54,0,Josslyn,77,2020-05-15,0.14800000000000002,84.74799999999998
38511,0.324,2020,0.14300000000000002,['Halsey'],0.591,205473,0.585,1,7lidXGPXPYLNThITAOTlkK,0.0,2,0.109,-6.35,1,You should be sad,80,2020-01-17,0.0277,110.94
38512,0.601,2020,0.34700000000000003,['Anuel AA'],0.614,259250,0.746,1,7mcdgAXmb35dakBnfDIv3q,1.4300000000000005e-05,10,0.0874,-3.5269999999999997,0,Narcos,78,2020-05-29,0.196,168.072
38513,0.728,2020,0.293,"['Lil Peep', 'Lil Tracy']",0.7979999999999999,132227,0.528,1,6KjkgYu4mjsMVYy4aCzyw6,1e-06,11,0.0727,-8.908,1,white tee,78,2020-06-10,0.042,149.995
38514,0.575,2020,0.127,['Doja Cat'],0.7070000000000001,134240,0.955,0,78qd8dvwea0Gosb6Fe6j3k,0.0,10,0.20199999999999999,-4.593,0,Boss Bitch,84,2020-01-23,0.222,125.98899999999999
